time,touch_count,last_touch_delay
1489330621,0,891005
1489330638,0,908004
1489330640,0,909657
1489330640,0,909701
1489330653,0,923057
1489330669,0,938415
1489330685,0,954994
1489330700,0,970045
1489330716,0,985297
1489330732,0,1002035
1489330747,0,1017086
1489330763,0,1033024
1489330778,0,1048080
1489330794,0,1064048
1489330809,0,1079116
1489330824,0,1094166
1489330840,0,1109223
1489330855,0,1124715
1489330870,0,1139748
1489330885,0,1154802
1489330900,0,1169827
1489330916,0,1186040
1489330931,0,1201063
1489330946,0,1216123
1489330947,0,1216857
1489168155,0,1345951
1489168172,0,1362911
1489168188,0,1378958
1489168204,0,1394951
1489168221,0,1411931
1489168237,0,1427945
1489168253,0,1443960
1489168269,0,1459944
1489168285,0,1475922
1489168301,0,1491956
1489168317,0,1507940
1489168332,0,1522980
1489168348,0,1538967
1489168363,0,1553988
1489168379,0,1569958
1489168395,0,1585913
1489168411,0,1601901
1489168426,0,1616944
1489168441,0,1632001
1489168443,0,1633917
1489168443,0,1633978
1489168457,0,1647924
1489168473,0,1663960
1489168488,0,1678998
1489168503,0,1694042
1489168519,0,1709927
1489168535,0,1725903
1489168551,0,1741926
1489168566,0,1756976
1489168582,0,1772958
1489168598,0,1788915
1489168613,0,1803951
1489168629,0,1819924
1489168645,0,1835885
1489168661,0,1851891
1489168676,0,1866932
1489168692,0,1882962
1489168708,0,1898954
1489168723,0,1913997
1489168739,0,1929977
1489168755,0,1945916
1489168757,0,1948242
1489168757,0,1948297
1489168771,0,1961877
1489168787,0,1977943
1489168802,0,1992991
1489168818,0,2008936
1489168834,0,2024914
1489168850,0,2040955
1489168865,0,2055997
1489168881,0,2071941
1489168897,0,2087900
1489168913,0,2103911
1489168929,0,2119880
1489168945,0,2135928
1489168961,0,2151907
1489168977,0,2167935
1489168993,0,2183875
1489169008,0,2198913
1489169023,3,2769
1489169039,0,18761
1489169055,0,34731
1489169071,0,50777
1489169072,0,52339
1489169072,0,52396
1489169087,0,66751
1489169103,0,82775
1489169119,0,98743
1489169135,0,114790
1489169150,0,129831
1489169165,0,144856
1489169181,0,160720
1489169196,0,176275
1489169212,0,191712
1489169228,0,207724
1489169244,0,223752
1489169259,0,238791
1489169276,0,255778
1489169292,0,271741
1489169308,0,287768
1489169324,0,303731
1489169340,0,319742
1489169356,0,335748
1489169372,0,351741
1489169381,0,360780
1489169381,0,360813
1489169388,0,367715
1489169403,0,383001
1489169420,0,399798
1489169437,0,416765
1489169452,0,431785
1489169467,0,446817
1489169483,0,462759
1489169500,0,479763
1489169516,0,495774
1489169532,0,511777
1489169548,0,527802
1489169564,0,543754
1489169580,0,559776
1489169596,0,575796
1489169612,0,591800
1489169628,0,607762
1489169644,0,623786
1489169659,0,638803
1489169675,0,654750
1489169676,0,656265
1489169676,0,656316
1489169691,0,670724
1489169707,0,686802
1489169722,0,701848
1489169738,0,717829
1489169754,0,733850
1489169769,0,748906
1489169785,0,764746
1489169801,0,780792
1489169818,0,797820
1489169834,0,813779
1489169850,0,829756
1489169866,0,845799
1489169881,0,860829
1489169897,0,876792
1489169912,0,891832
1489169928,0,907759
1489169944,0,923773
1489169960,0,939786
1489169976,0,955762
1489169977,0,957393
1489169977,0,957446
1489169992,0,971759
1489170008,0,987787
1489170024,0,1003835
1489170039,0,1018876
1489170055,0,1034789
1489170071,0,1050819
1489170086,0,1065865
1489170102,0,1081880
1489170118,0,1097752
1489170135,0,1114809
1489170152,0,1131788
1489170168,0,1147851
1489170183,0,1162896
1489170200,0,1179817
1489170216,0,1195811
1489170232,0,1211865
1489170248,0,1227762
1489170264,0,1243816
1489170281,0,1260803
1489170283,0,1263438
1489170283,0,1263474
1489311857,0,2669105
1489311873,0,2685071
1489311889,0,2701062
1489311904,0,2716133
1489311920,0,2732121
1489311922,0,2733617
1489311922,0,2733697
1489311936,0,2748113
1489311952,0,2764093
1489311968,0,2780064
1489311984,0,2796066
1489311999,0,2811109
1489312014,19,1893
1489312029,16,3767
1489312044,26,753
1489312059,12,466
1489312074,6,468
1489312089,10,1114
1489312104,6,599
1489312119,13,1734
1489312134,8,797
1489312149,9,6598
1489312164,7,3723
1489312179,7,874
1489312195,9,9114
1489312210,4,6438
1489312225,5,3229
1489312225,0,3999
1489312225,0,4058
1489312240,5,6707
1489312255,0,21757
1489312270,0,36805
1489312285,0,51845
1489312300,0,66873
1489312315,3,11802
1489312330,0,26838
1489312345,5,1788
1489312360,0,16816
1489312375,0,31860
1489312390,3,1614
1489312405,4,9957
1489312420,6,5733
1489312435,5,9508
1489312450,4,518
1489312465,2,7494
1489312480,3,1010
1489312495,6,798
1489312510,2,11908
1489312525,0,26969
1489312526,0,27640
1489312526,0,27677
1489312540,0,41997
1489312555,2,4913
1489312570,7,8479
1489312586,0,23523
1489312601,0,38549
1489312616,0,53577
1489312631,0,68628
1489312646,0,83668
1489312661,0,98707
1489312676,0,113765
1489312691,0,128824
1489312706,0,144036
1489312722,0,160040
1489312738,0,176126
1489312754,0,192083
1489312770,0,208049
1489312785,0,223166
1489312801,0,239115
1489312818,0,256080
1489312834,0,272052
1489312836,0,274313
1489312836,0,274356
1489312849,0,287103
1489312865,0,303112
1489312881,0,319032
1489312897,0,335055
1489312913,0,351033
1489312928,0,366088
1489312943,0,381138
1489312959,0,397094
1489312975,0,413029
1489312992,0,430055
1489313008,0,446033
1489313024,0,462061
1489313040,0,478076
1489313056,0,494051
1489313072,0,510156
1489313088,0,526038
1489313104,0,542082
1489313119,0,557159
1489313135,0,573104
1489313137,0,575088
1489313137,0,575152
1489313151,0,589063
1489313167,0,605044
1489313184,0,622062
1489313200,0,638068
1489313216,0,654043
1489313232,0,670025
1489313248,0,686111
1489313264,0,702059
1489313280,0,718113
1489313296,0,734111
1489313311,0,749152
1489313327,0,765075
1489313343,0,781039
1489313359,0,797052
1489313375,0,813065
1489313392,0,830104
1489313408,0,846065
1489313424,0,862086
1489313441,0,879177
1489313444,0,881824
1489313444,0,881856
1489313458,0,896097
1489313474,0,912033
1489313490,0,928105
1489313506,0,944035
1489313522,0,960089
1489313538,0,976147
1489313553,0,991184
1489313569,0,1007178
1489313586,0,1024078
1489313602,0,1040059
1489313618,0,1056024
1489313634,0,1072088
1489313650,0,1088055
1489313665,0,1103218
1489313680,0,1118258
1489313697,0,1135035
1489313713,0,1151127
1489313729,0,1167071
1489324885,0,7087823
1489324901,0,7104529
1489324917,0,7120497
1489324932,0,7135545
1489324947,0,7150597
